時間,地區別,船種,臺灣港口,重量(公噸)
106年04月,河北宜昌,貨櫃輪,基隆港,643
106年04月,廣東雲浮,貨櫃輪,基隆港,147
106年04月,山東煙臺,貨櫃輪,基隆港,1166
106年04月,廣東北滘,貨櫃輪,基隆港,128
106年04月,廣東鹽田,貨櫃輪,基隆港,1284
106年04月,湖南岳陽,貨櫃輪,基隆港,44
106年04月,江蘇楊州,貨櫃輪,基隆港,175
106年04月,浙江乍浦,貨櫃輪,基隆港,580
106年04月,廣東樟木頭,貨櫃輪,基隆港,40
106年04月,廣東湛江,貨櫃輪,基隆港,2
106年04月,江蘇鎮江,貨櫃輪,基隆港,90
106年04月,江蘇張家港,貨櫃輪,基隆港,607
106年04月,廣東肇慶,貨櫃輪,基隆港,28
106年04月,廣東中山,貨櫃輪,基隆港,634
106年04月,廣東珠海,貨櫃輪,基隆港,344
106年05月,浙江寧波,客貨輪,基隆港,75
106年05月,福建廈門,客貨輪,基隆港,951
106年05月,安徽安慶,貨櫃輪,基隆港,50
106年05月,廣西北海,貨櫃輪,基隆港,166
106年05月,福建北茭,貨櫃輪,基隆港,80
106年05月,北京,貨櫃輪,基隆港,4
106年05月,廣東保安,貨櫃輪,基隆港,130
106年05月,廣東博羅,貨櫃輪,基隆港,33
106年05月,廣東廣州,貨櫃輪,基隆港,714
106年05月,河南鄭州,貨櫃輪,基隆港,4
106年05月,吉林長春,貨櫃輪,基隆港,14
106年05月,江蘇常熟,貨櫃輪,基隆港,270
106年05月,陝西長安,貨櫃輪,基隆港,43
106年05月,重慶,貨櫃輪,基隆港,459
106年05月,廣東長沙,貨櫃輪,基隆港,20
106年05月,廣東從化,貨櫃輪,基隆港,77
106年05月,廣東昌平,貨櫃輪,基隆港,66
106年05月,湖南長沙,貨櫃輪,基隆港,70
106年05月,四川成都,貨櫃輪,基隆港,186
106年05月,江蘇常州,貨櫃輪,基隆港,287
106年05月,廣東德清,貨櫃輪,基隆港,160
106年05月,廣東東莞,貨櫃輪,基隆港,4130
106年05月,江西東坑,貨櫃輪,基隆港,12
106年05月,遼寧大連,貨櫃輪,基隆港,761
106年05月,廣東斗門,貨櫃輪,基隆港,132
106年05月,廣西防城,貨櫃輪,基隆港,23
106年05月,廣東鳳崗,貨櫃輪,基隆港,9
106年05月,廣東芳村,貨櫃輪,基隆港,50
106年05月,廣東福永,貨櫃輪,基隆港,9
106年05月,福建福州,貨櫃輪,基隆港,79
106年05月,廣東佛山,貨櫃輪,基隆港,224
106年05月,廣東福田,貨櫃輪,基隆港,8
106年05月,廣東高要,貨櫃輪,基隆港,8
106年05月,廣東公益,貨櫃輪,基隆港,0
106年05月,廣東公明,貨櫃輪,基隆港,0
106年05月,廣東高明,貨櫃輪,基隆港,580
106年05月,廣東,貨櫃輪,基隆港,27
106年05月,廣東觀瀾,貨櫃輪,基隆港,19
106年05月,海南海口,貨櫃輪,基隆港,13
106年05月,福建涵江,貨櫃輪,基隆港,1
106年05月,廣東花都,貨櫃輪,基隆港,300
106年05月,廣東河源,貨櫃輪,基隆港,35
106年05月,安徽合肥,貨櫃輪,基隆港,111
106年05月,浙江杭州,貨櫃輪,基隆港,18
106年05月,廣東虎門,貨櫃輪,基隆港,545
106年05月,湖南衡陽,貨櫃輪,基隆港,1
106年05月,黑龍江哈爾濱,貨櫃輪,基隆港,3
106年05月,湖北黃石,貨櫃輪,基隆港,82
106年05月,廣東鶴山,貨櫃輪,基隆港,19
106年05月,廣東黃埔,貨櫃輪,基隆港,1976
106年05月,廣東花都,貨櫃輪,基隆港,20
106年05月,廣東惠州,貨櫃輪,基隆港,335
106年05月,廣東黃埔新港,貨櫃輪,基隆港,193
106年05月,福建江陰,貨櫃輪,基隆港,115
106年05月,湖北荊州,貨櫃輪,基隆港,80
106年05月,江蘇江陰,貨櫃輪,基隆港,638
106年05月,江西九江,貨櫃輪,基隆港,105
106年05月,浙江嘉興,貨櫃輪,基隆港,46
106年05月,廣東江門,貨櫃輪,基隆港,110
106年05月,山東濟寧,貨櫃輪,基隆港,1
106年05月,廣東窖心,貨櫃輪,基隆港,53
106年05月,江蘇昆山,貨櫃輪,基隆港,1972
106年05月,廣東瀾石,貨櫃輪,基隆港,4
106年05月,廣東寮步,貨櫃輪,基隆港,338
106年05月,河北廊坊,貨櫃輪,基隆港,6
106年05月,廣東龍崗,貨櫃輪,基隆港,317
106年05月,廣東蓮花山,貨櫃輪,基隆港,28
106年05月,廣東勒流,貨櫃輪,基隆港,14
106年05月,江蘇連雲港,貨櫃輪,基隆港,966
106年05月,福建馬尾,貨櫃輪,基隆港,366
106年05月,福建梅林,貨櫃輪,基隆港,41
106年05月,廣東馬坊,貨櫃輪,基隆港,20
106年05月,四川綿陽,貨櫃輪,基隆港,7
106年05月,廣東南海,貨櫃輪,基隆港,124
106年05月,浙江寧波,貨櫃輪,基隆港,11029
106年05月,廣東南港,貨櫃輪,基隆港,25
106年05月,江蘇南京,貨櫃輪,基隆港,477
106年05月,廣東南沙,貨櫃輪,基隆港,237
106年05月,江蘇南通,貨櫃輪,基隆港,525
106年05月,廣東平湖,貨櫃輪,基隆港,14
106年05月,廣東坪山,貨櫃輪,基隆港,48
106年05月,福建莆田,貨櫃輪,基隆港,6
106年05月,廣東清溪,貨櫃輪,基隆港,78
106年05月,廣東清遠,貨櫃輪,基隆港,2
106年05月,廣西欽州,貨櫃輪,基隆港,37
106年05月,廣東容奇,貨櫃輪,基隆港,49
106年05月,廣東三埠,貨櫃輪,基隆港,160
106年05月,上海,貨櫃輪,基隆港,38647
106年05月,山東石島,貨櫃輪,基隆港,96
106年05月,遼寧瀋陽,貨櫃輪,基隆港,5
106年05月,廣東三山,貨櫃輪,基隆港,369
106年05月,福建石獅,貨櫃輪,基隆港,1
106年05月,廣東沙井,貨櫃輪,基隆港,19
106年05月,廣東蛇口,貨櫃輪,基隆港,6662
106年05月,廣東沙亭,貨櫃輪,基隆港,14
106年05月,廣東四會,貨櫃輪,基隆港,32
106年05月,廣東沙田,貨櫃輪,基隆港,1005
106年05月,廣東石碣,貨櫃輪,基隆港,94
106年05月,廣東三水,貨櫃輪,基隆港,293
106年05月,廣東南海三山,貨櫃輪,基隆港,86
106年05月,廣東沙頭角,貨櫃輪,基隆港,16
106年05月,廣東穗港黃埔,貨櫃輪,基隆港,2
106年05月,廣東汕頭,貨櫃輪,基隆港,66
106年05月,廣東十堰,貨櫃輪,基隆港,0
106年05月,江蘇蘇州,貨櫃輪,基隆港,661
106年05月,廣東深圳,貨櫃輪,基隆港,2293
106年05月,江蘇太倉,貨櫃輪,基隆港,3088
106年05月,山東青島,貨櫃輪,基隆港,2357
106年05月,廣東太平,貨櫃輪,基隆港,553
106年05月,廣東台城,貨櫃輪,基隆港,0
106年05月,江蘇靖江,貨櫃輪,基隆港,1
106年05月,天津,貨櫃輪,基隆港,303
106年05月,廣東塘廈,貨櫃輪,基隆港,204
106年05月,天津新港,貨櫃輪,基隆港,1925
106年05月,上海外高橋,貨櫃輪,基隆港,111
106年05月,安徽蕪湖,貨櫃輪,基隆港,137
106年05月,浙江溫州,貨櫃輪,基隆港,203
106年05月,廣東吳衝口,貨櫃輪,基隆港,1
106年05月,湖北武漢,貨櫃輪,基隆港,303
106年05月,江蘇吳江,貨櫃輪,基隆港,439
106年05月,上海吳淞,貨櫃輪,基隆港,11
106年05月,江蘇無錫,貨櫃輪,基隆港,829
106年05月,廣西梧州,貨櫃輪,基隆港,1007
106年05月,廣東新豐,貨櫃輪,基隆港,2
106年05月,天津新港,貨櫃輪,基隆港,1721
106年05月,廣東小欖,貨櫃輪,基隆港,77
106年05月,廣東新會,貨櫃輪,基隆港,100
106年05月,廣東新塘,貨櫃輪,基隆港,112
106年05月,福建廈門,貨櫃輪,基隆港,9484
106年05月,廣東雲浮,貨櫃輪,基隆港,47
106年05月,山東煙臺,貨櫃輪,基隆港,1265
106年05月,廣東北滘,貨櫃輪,基隆港,52
106年05月,廣東鹽田,貨櫃輪,基隆港,1506
106年05月,江蘇楊州,貨櫃輪,基隆港,98
106年05月,浙江乍浦,貨櫃輪,基隆港,699
106年05月,廣東樟木頭,貨櫃輪,基隆港,118
106年05月,江蘇鎮江,貨櫃輪,基隆港,82
106年05月,江蘇張家港,貨櫃輪,基隆港,274
106年05月,浙江舟山,貨櫃輪,基隆港,27
106年05月,廣東肇慶,貨櫃輪,基隆港,2
106年05月,廣東中山,貨櫃輪,基隆港,660
106年05月,廣東珠海,貨櫃輪,基隆港,261
106年06月,浙江寧波,客貨輪,基隆港,55
106年06月,江蘇蘇州,客貨輪,基隆港,15
106年06月,福建廈門,客貨輪,基隆港,1141
106年06月,安徽安慶,貨櫃輪,基隆港,30
106年06月,廣西北海,貨櫃輪,基隆港,56
106年06月,福建北茭,貨櫃輪,基隆港,152
106年06月,北京,貨櫃輪,基隆港,8
106年06月,廣東保安,貨櫃輪,基隆港,99
106年06月,廣東博羅,貨櫃輪,基隆港,5
106年06月,廣東廣州,貨櫃輪,基隆港,663
106年06月,河南鄭州,貨櫃輪,基隆港,2
106年06月,吉林長春,貨櫃輪,基隆港,11
106年06月,江蘇常熟,貨櫃輪,基隆港,433
106年06月,陝西長安,貨櫃輪,基隆港,24
106年06月,重慶,貨櫃輪,基隆港,152
106年06月,廣東從化,貨櫃輪,基隆港,100
106年06月,廣東昌平,貨櫃輪,基隆港,56
106年06月,湖南長沙,貨櫃輪,基隆港,2
106年06月,四川成都,貨櫃輪,基隆港,64
106年06月,江蘇常州,貨櫃輪,基隆港,228
106年06月,遼寧丹東,貨櫃輪,基隆港,16
106年06月,廣東德清,貨櫃輪,基隆港,100
106年06月,廣東東莞,貨櫃輪,基隆港,3695
106年06月,江西東坑,貨櫃輪,基隆港,16
106年06月,遼寧大連,貨櫃輪,基隆港,779
106年06月,廣東丹灶,貨櫃輪,基隆港,12
106年06月,廣東斗門,貨櫃輪,基隆港,314
106年06月,廣東芳村,貨櫃輪,基隆港,45
106年06月,廣東福永,貨櫃輪,基隆港,2
106年06月,福建福州,貨櫃輪,基隆港,49
106年06月,廣東佛山,貨櫃輪,基隆港,163
106年06月,廣東福田,貨櫃輪,基隆港,5
106年06月,廣東高沙,貨櫃輪,基隆港,5
106年06月,廣東公明,貨櫃輪,基隆港,21
106年06月,廣東高明,貨櫃輪,基隆港,654
106年06月,廣東,貨櫃輪,基隆港,33
106年06月,廣東觀瀾,貨櫃輪,基隆港,20
106年06月,海南海口,貨櫃輪,基隆港,16
106年06月,廣東花都,貨櫃輪,基隆港,341
106年06月,廣東河源,貨櫃輪,基隆港,107
106年06月,安徽合肥,貨櫃輪,基隆港,98
106年06月,浙江杭州,貨櫃輪,基隆港,9
106年06月,廣東虎門,貨櫃輪,基隆港,509
106年06月,廣東厚街,貨櫃輪,基隆港,14
106年06月,湖北黃石,貨櫃輪,基隆港,16
106年06月,廣東鶴山,貨櫃輪,基隆港,15
106年06月,廣東黃埔,貨櫃輪,基隆港,1848
106年06月,廣東花都,貨櫃輪,基隆港,27
106年06月,廣東皇崗,貨櫃輪,基隆港,25
106年06月,廣東惠州,貨櫃輪,基隆港,191
106年06月,廣東黃埔新港,貨櫃輪,基隆港,182
106年06月,福建江陰,貨櫃輪,基隆港,55
106年06月,湖北荊州,貨櫃輪,基隆港,80
106年06月,江蘇江陰,貨櫃輪,基隆港,79
106年06月,江西九江,貨櫃輪,基隆港,42
106年06月,廣東九江,貨櫃輪,基隆港,45
106年06月,廣東江門,貨櫃輪,基隆港,76
106年06月,廣東窖心,貨櫃輪,基隆港,112
106年06月,廣東開平,貨櫃輪,基隆港,1
106年06月,江西南昌,貨櫃輪,基隆港,21
106年06月,江蘇昆山,貨櫃輪,基隆港,1820
106年06月,廣東寮步,貨櫃輪,基隆港,219
106年06月,河北廊坊,貨櫃輪,基隆港,3
106年06月,廣東龍崗,貨櫃輪,基隆港,392
106年06月,廣東蓮花山,貨櫃輪,基隆港,42
106年06月,廣東勒流,貨櫃輪,基隆港,38
106年06月,江蘇連雲港,貨櫃輪,基隆港,532
106年06月,福建馬尾,貨櫃輪,基隆港,337
106年06月,廣東梅州,貨櫃輪,基隆港,13
106年06月,四川綿陽,貨櫃輪,基隆港,4
106年06月,廣東南海,貨櫃輪,基隆港,28
106年06月,浙江寧波,貨櫃輪,基隆港,9568
106年06月,廣東南港,貨櫃輪,基隆港,25
106年06月,江蘇南京,貨櫃輪,基隆港,356
106年06月,廣東南沙,貨櫃輪,基隆港,264
106年06月,江蘇南通,貨櫃輪,基隆港,180
106年06月,廣東平州,貨櫃輪,基隆港,1
106年06月,廣東坪山,貨櫃輪,基隆港,6
106年06月,廣東番禺市橋,貨櫃輪,基隆港,18
106年06月,福建莆田,貨櫃輪,基隆港,22
106年06月,廣東清溪,貨櫃輪,基隆港,3
106年06月,廣東清遠,貨櫃輪,基隆港,5
106年06月,廣西欽州,貨櫃輪,基隆港,12
106年06月,廣東容奇,貨櫃輪,基隆港,43
106年06月,廣東三埠,貨櫃輪,基隆港,280
106年06月,上海,貨櫃輪,基隆港,37064
106年06月,山東石島,貨櫃輪,基隆港,218
106年06月,遼寧瀋陽,貨櫃輪,基隆港,3
106年06月,廣東三山,貨櫃輪,基隆港,326
106年06月,廣東沙井,貨櫃輪,基隆港,9
106年06月,廣東蛇口,貨櫃輪,基隆港,4586
106年06月,廣東沙亭,貨櫃輪,基隆港,4
106年06月,廣東四會,貨櫃輪,基隆港,27
106年06月,廣東沙田,貨櫃輪,基隆港,547
106年06月,廣東石碣,貨櫃輪,基隆港,48
106年06月,廣東三水,貨櫃輪,基隆港,68
106年06月,廣東南海三山,貨櫃輪,基隆港,150
106年06月,廣東沙頭角,貨櫃輪,基隆港,8
106年06月,廣東順德,貨櫃輪,基隆港,32
106年06月,廣東穗港黃埔,貨櫃輪,基隆港,0
106年06月,廣東汕頭,貨櫃輪,基隆港,112
106年06月,廣東十堰,貨櫃輪,基隆港,18
106年06月,江蘇蘇州,貨櫃輪,基隆港,571
106年06月,廣東深圳,貨櫃輪,基隆港,1877
106年06月,江蘇太倉,貨櫃輪,基隆港,3198
106年06月,山東青島,貨櫃輪,基隆港,2269
106年06月,廣東太平,貨櫃輪,基隆港,492
106年06月,廣東台城,貨櫃輪,基隆港,7
106年06月,山東濟南,貨櫃輪,基隆港,6
106年06月,江蘇靖江,貨櫃輪,基隆港,0
106年06月,天津,貨櫃輪,基隆港,210
106年06月,廣東塘廈,貨櫃輪,基隆港,198
106年06月,天津新港,貨櫃輪,基隆港,1463
106年06月,上海外高橋,貨櫃輪,基隆港,172
106年06月,安徽蕪湖,貨櫃輪,基隆港,133
106年06月,浙江溫州,貨櫃輪,基隆港,149
106年06月,廣東吳衝口,貨櫃輪,基隆港,7
106年06月,湖北武漢,貨櫃輪,基隆港,385
106年06月,江蘇吳江,貨櫃輪,基隆港,361
106年06月,上海吳淞,貨櫃輪,基隆港,1
106年06月,江蘇無錫,貨櫃輪,基隆港,487
106年06月,廣西梧州,貨櫃輪,基隆港,972
106年06月,廣東新豐,貨櫃輪,基隆港,0
106年06月,天津新港,貨櫃輪,基隆港,2022
106年06月,廣東霞山,貨櫃輪,基隆港,0
106年06月,廣東小欖,貨櫃輪,基隆港,64
106年06月,廣東新會,貨櫃輪,基隆港,21
106年06月,廣東新塘,貨櫃輪,基隆港,180
106年06月,福建廈門,貨櫃輪,基隆港,5411
106年06月,遼寧營口,貨櫃輪,基隆港,4
106年06月,廣東雲浮,貨櫃輪,基隆港,52
106年06月,山東煙臺,貨櫃輪,基隆港,111
106年06月,廣東北滘,貨櫃輪,基隆港,126
106年06月,廣東鹽田,貨櫃輪,基隆港,1170
106年06月,江蘇楊州,貨櫃輪,基隆港,120
106年06月,浙江乍浦,貨櫃輪,基隆港,212
106年06月,廣東樟木頭,貨櫃輪,基隆港,18
106年06月,江蘇鎮江,貨櫃輪,基隆港,42
106年06月,江蘇張家港,貨櫃輪,基隆港,312
106年06月,浙江舟山,貨櫃輪,基隆港,18
106年06月,廣東肇慶,貨櫃輪,基隆港,17
106年06月,廣東中山,貨櫃輪,基隆港,500
106年06月,廣東珠海,貨櫃輪,基隆港,231
106年06月,湖南珠州,貨櫃輪,基隆港,8
106年06月,福建漳州,貨櫃輪,基隆港,166
106年07月,浙江寧波,客貨輪,基隆港,76
106年07月,江蘇蘇州,客貨輪,基隆港,47
106年07月,福建廈門,客貨輪,基隆港,1169
106年07月,安徽安慶,貨櫃輪,基隆港,60
106年07月,安徽蚌埠,貨櫃輪,基隆港,9
106年07月,廣西北海,貨櫃輪,基隆港,196
106年07月,福建北茭,貨櫃輪,基隆港,102
106年07月,北京,貨櫃輪,基隆港,2
106年07月,廣東保安,貨櫃輪,基隆港,184
106年07月,廣東博羅,貨櫃輪,基隆港,16
106年07月,廣東廣州,貨櫃輪,基隆港,558
106年07月,河南鄭州,貨櫃輪,基隆港,7
106年07月,吉林長春,貨櫃輪,基隆港,18
106年07月,江蘇常熟,貨櫃輪,基隆港,819
106年07月,陝西長安,貨櫃輪,基隆港,79
106年07月,重慶,貨櫃輪,基隆港,275
106年07月,廣東長沙,貨櫃輪,基隆港,4
106年07月,廣東從化,貨櫃輪,基隆港,50
106年07月,廣東昌平,貨櫃輪,基隆港,70
106年07月,湖南長沙,貨櫃輪,基隆港,70
106年07月,四川成都,貨櫃輪,基隆港,59
106年07月,江蘇常州,貨櫃輪,基隆港,70
106年07月,廣東德清,貨櫃輪,基隆港,140
106年07月,廣東東莞,貨櫃輪,基隆港,4550
106年07月,江西東坑,貨櫃輪,基隆港,26
106年07月,遼寧大連,貨櫃輪,基隆港,946
106年07月,廣東斗門,貨櫃輪,基隆港,365
106年07月,廣東鳳崗,貨櫃輪,基隆港,31
106年07月,廣東芳村,貨櫃輪,基隆港,57
106年07月,福建福州,貨櫃輪,基隆港,14
106年07月,廣東佛山,貨櫃輪,基隆港,166
106年07月,廣東福田,貨櫃輪,基隆港,9
106年07月,江蘇高港,貨櫃輪,基隆港,17
106年07月,廣東高沙,貨櫃輪,基隆港,6
106年07月,廣東高明,貨櫃輪,基隆港,763
106年07月,廣東,貨櫃輪,基隆港,33
106年07月,廣東觀瀾,貨櫃輪,基隆港,16
106年07月,海南海口,貨櫃輪,基隆港,7
106年07月,廣東花都,貨櫃輪,基隆港,317
106年07月,廣東河源,貨櫃輪,基隆港,119
106年07月,安徽合肥,貨櫃輪,基隆港,42
106年07月,浙江杭州,貨櫃輪,基隆港,18
106年07月,廣東虎門,貨櫃輪,基隆港,645
106年07月,湖北黃石,貨櫃輪,基隆港,78
106年07月,廣東鶴山,貨櫃輪,基隆港,15
106年07月,廣東黃埔,貨櫃輪,基隆港,2960
106年07月,廣東花都,貨櫃輪,基隆港,53
106年07月,廣東皇崗,貨櫃輪,基隆港,6
106年07月,廣東惠州,貨櫃輪,基隆港,292
106年07月,廣東黃埔新港,貨櫃輪,基隆港,368
106年07月,福建江陰,貨櫃輪,基隆港,77
106年07月,湖北荊州,貨櫃輪,基隆港,40
106年07月,江蘇江陰,貨櫃輪,基隆港,151
106年07月,江西九江,貨櫃輪,基隆港,6
106年07月,浙江嘉興,貨櫃輪,基隆港,605
106年07月,廣東江門,貨櫃輪,基隆港,127
106年07月,遼寧錦州,貨櫃輪,基隆港,322
106年07月,廣東窖心,貨櫃輪,基隆港,126
106年07月,廣東揭陽,貨櫃輪,基隆港,0
106年07月,廣東開平,貨櫃輪,基隆港,25
106年07月,江西南昌,貨櫃輪,基隆港,4
106年07月,江蘇昆山,貨櫃輪,基隆港,1911
106年07月,廣東寮步,貨櫃輪,基隆港,85
106年07月,廣東龍崗,貨櫃輪,基隆港,403
106年07月,廣東蓮花山,貨櫃輪,基隆港,74
106年07月,江蘇連雲港,貨櫃輪,基隆港,578
106年07月,福建馬尾,貨櫃輪,基隆港,91
106年07月,福建梅林,貨櫃輪,基隆港,7
106年07月,廣東馬坊,貨櫃輪,基隆港,31
106年07月,廣東南海,貨櫃輪,基隆港,98
106年07月,浙江寧波,貨櫃輪,基隆港,9754
106年07月,廣東南港,貨櫃輪,基隆港,26
106年07月,江蘇南京,貨櫃輪,基隆港,374
106年07月,廣東南沙,貨櫃輪,基隆港,343
106年07月,江蘇南通,貨櫃輪,基隆港,190
106年07月,廣東平湖,貨櫃輪,基隆港,14
106年07月,貴州坪地,貨櫃輪,基隆港,146
106年07月,廣東坪山,貨櫃輪,基隆港,15
106年07月,廣東清溪,貨櫃輪,基隆港,29
106年07月,廣東清遠,貨櫃輪,基隆港,2
106年07月,廣西欽州,貨櫃輪,基隆港,27
106年07月,廣東容奇,貨櫃輪,基隆港,54
106年07月,吉林三合,貨櫃輪,基隆港,1
106年07月,廣東三埠,貨櫃輪,基隆港,640
106年07月,上海,貨櫃輪,基隆港,36709
106年07月,山東石島,貨櫃輪,基隆港,317
106年07月,遼寧瀋陽,貨櫃輪,基隆港,6
106年07月,廣東三山,貨櫃輪,基隆港,71
106年07月,福建石獅,貨櫃輪,基隆港,0
106年07月,廣東沙井,貨櫃輪,基隆港,10
106年07月,廣東蛇口,貨櫃輪,基隆港,8026
106年07月,河北秦皇島,貨櫃輪,基隆港,3
106年07月,廣東沙亭,貨櫃輪,基隆港,8
106年07月,廣東四會,貨櫃輪,基隆港,22
106年07月,廣東沙田,貨櫃輪,基隆港,1022
106年07月,廣東石碣,貨櫃輪,基隆港,134
106年07月,廣東三水,貨櫃輪,基隆港,768
106年07月,上海松江,貨櫃輪,基隆港,20
106年07月,廣東南海三山,貨櫃輪,基隆港,61
106年07月,廣東沙頭角,貨櫃輪,基隆港,28
106年07月,廣東順德,貨櫃輪,基隆港,16
106年07月,廣東穗港黃埔,貨櫃輪,基隆港,1
106年07月,廣東汕頭,貨櫃輪,基隆港,78
106年07月,廣東十堰,貨櫃輪,基隆港,0
106年07月,江蘇蘇州,貨櫃輪,基隆港,585
106年07月,廣東深圳,貨櫃輪,基隆港,2887
106年07月,江蘇太倉,貨櫃輪,基隆港,3203
106年07月,山東青島,貨櫃輪,基隆港,3075
106年07月,廣東太平,貨櫃輪,基隆港,867
106年07月,天津,貨櫃輪,基隆港,345
