時間,地區別,船種,臺灣港口,重量(公噸)
108年02月,廣東黃埔,貨櫃輪,基隆港,1366
108年02月,福建江陰,貨櫃輪,基隆港,50
108年02月,湖北荊州,貨櫃輪,基隆港,180
108年02月,江蘇江陰,貨櫃輪,基隆港,6
108年02月,江西九江,貨櫃輪,基隆港,76
108年02月,廣東九江,貨櫃輪,基隆港,3
108年02月,廣東江門,貨櫃輪,基隆港,134
108年02月,廣東窖心,貨櫃輪,基隆港,29
108年02月,江西南昌,貨櫃輪,基隆港,124
108年02月,江蘇昆山,貨櫃輪,基隆港,0
108年02月,廣東蓮花山,貨櫃輪,基隆港,159
108年02月,廣東勒流,貨櫃輪,基隆港,68
108年02月,江蘇連雲港,貨櫃輪,基隆港,1972
108年02月,浙江寧波,貨櫃輪,基隆港,5426
108年02月,江蘇南京,貨櫃輪,基隆港,356
108年02月,廣東南沙,貨櫃輪,基隆港,225
108年02月,江蘇南通,貨櫃輪,基隆港,280
108年02月,廣東清溪,貨櫃輪,基隆港,1600
108年02月,廣西欽州,貨櫃輪,基隆港,844
108年02月,廣東容奇,貨櫃輪,基隆港,6
108年02月,上海,貨櫃輪,基隆港,26423
108年02月,廣東三山,貨櫃輪,基隆港,233
108年02月,廣東蛇口,貨櫃輪,基隆港,2235
108年02月,廣東沙田,貨櫃輪,基隆港,12
108年02月,廣東三水,貨櫃輪,基隆港,28
108年02月,廣東南海三山,貨櫃輪,基隆港,8
108年02月,廣東順德,貨櫃輪,基隆港,22
108年02月,廣東汕頭,貨櫃輪,基隆港,478
108年02月,廣東深圳,貨櫃輪,基隆港,21
108年02月,江蘇太倉,貨櫃輪,基隆港,5148
108年02月,山東青島,貨櫃輪,基隆港,9025
108年02月,天津,貨櫃輪,基隆港,148
108年02月,天津新港,貨櫃輪,基隆港,3695
108年02月,江蘇泰州,貨櫃輪,基隆港,19
108年02月,廣東外海,貨櫃輪,基隆港,85
108年02月,安徽蕪湖,貨櫃輪,基隆港,235
108年02月,浙江溫州,貨櫃輪,基隆港,199
108年02月,湖北武漢,貨櫃輪,基隆港,178
108年02月,廣西梧州,貨櫃輪,基隆港,1
108年02月,廣東新豐,貨櫃輪,基隆港,2
108年02月,天津新港,貨櫃輪,基隆港,2676
108年02月,福建廈門,貨櫃輪,基隆港,3125
108年02月,河北宜昌,貨櫃輪,基隆港,311
108年02月,海南洋浦,貨櫃輪,基隆港,563
108年02月,廣東北滘,貨櫃輪,基隆港,165
108年02月,廣東鹽田,貨櫃輪,基隆港,21
108年02月,江蘇楊州,貨櫃輪,基隆港,10
108年02月,浙江乍浦,貨櫃輪,基隆港,126
108年02月,廣東湛江,貨櫃輪,基隆港,740
108年02月,江蘇鎮江,貨櫃輪,基隆港,138
108年02月,江蘇張家港,貨櫃輪,基隆港,88
108年02月,廣東肇慶,貨櫃輪,基隆港,41
108年02月,廣東中山,貨櫃輪,基隆港,127
108年02月,廣東珠海,貨櫃輪,基隆港,721
108年02月,福建泉州,散裝輪,基隆港,24661
108年02月,安徽安慶,乾貨輪,基隆港,16
108年02月,上海,乾貨輪,基隆港,8344
108年02月,廣東三山,乾貨輪,基隆港,218
108年02月,福建廈門,乾貨輪,基隆港,7025
108年02月,河北宜昌,乾貨輪,基隆港,17
108年02月,江蘇鎮江,乾貨輪,基隆港,76
108年03月,浙江溫州,客貨輪,基隆港,5
108年03月,福建廈門,客貨輪,基隆港,119
108年03月,安徽安慶,貨櫃輪,基隆港,26
108年03月,上海寶山碼頭,貨櫃輪,基隆港,10
108年03月,廣西北海,貨櫃輪,基隆港,9
108年03月,福建北茭,貨櫃輪,基隆港,3
108年03月,廣東廣州,貨櫃輪,基隆港,1
108年03月,江蘇常熟,貨櫃輪,基隆港,27
108年03月,重慶,貨櫃輪,基隆港,10
108年03月,廣東長沙,貨櫃輪,基隆港,10
108年03月,湖南長沙,貨櫃輪,基隆港,20
108年03月,廣東東莞,貨櫃輪,基隆港,45
108年03月,遼寧大連,貨櫃輪,基隆港,4275
108年03月,廣西防城,貨櫃輪,基隆港,174
108年03月,福建福州,貨櫃輪,基隆港,599
108年03月,廣東佛山,貨櫃輪,基隆港,212
108年03月,江蘇高港,貨櫃輪,基隆港,13
108年03月,廣東高要,貨櫃輪,基隆港,24
108年03月,廣東高明,貨櫃輪,基隆港,46
108年03月,廣東,貨櫃輪,基隆港,5
108年03月,海南海口,貨櫃輪,基隆港,80
108年03月,廣東花都,貨櫃輪,基隆港,280
108年03月,廣東虎門,貨櫃輪,基隆港,903
108年03月,廣東黃埔,貨櫃輪,基隆港,3832
108年03月,廣東黃埔新港,貨櫃輪,基隆港,18
108年03月,福建江陰,貨櫃輪,基隆港,149
108年03月,湖北荊州,貨櫃輪,基隆港,204
108年03月,江蘇江陰,貨櫃輪,基隆港,8
108年03月,江西九江,貨櫃輪,基隆港,482
108年03月,廣東江門,貨櫃輪,基隆港,346
108年03月,廣東窖心,貨櫃輪,基隆港,81
108年03月,江西南昌,貨櫃輪,基隆港,129
108年03月,廣東蓮花山,貨櫃輪,基隆港,365
108年03月,廣東勒流,貨櫃輪,基隆港,149
108年03月,江蘇連雲港,貨櫃輪,基隆港,6723
108年03月,廣東馬坊,貨櫃輪,基隆港,13
108年03月,廣東南海,貨櫃輪,基隆港,19
108年03月,浙江寧波,貨櫃輪,基隆港,12458
108年03月,江蘇南京,貨櫃輪,基隆港,545
108年03月,廣東南沙,貨櫃輪,基隆港,1156
108年03月,江蘇南通,貨櫃輪,基隆港,139
108年03月,上海浦東機場,貨櫃輪,基隆港,4
108年03月,廣東清溪,貨櫃輪,基隆港,3776
108年03月,廣西欽州,貨櫃輪,基隆港,552
108年03月,廣東容奇,貨櫃輪,基隆港,241
108年03月,甘肅－－,貨櫃輪,基隆港,74
108年03月,上海,貨櫃輪,基隆港,56969
108年03月,廣東三山,貨櫃輪,基隆港,563
108年03月,廣東蛇口,貨櫃輪,基隆港,4304
108年03月,廣東三水,貨櫃輪,基隆港,78
108年03月,廣東南海三山,貨櫃輪,基隆港,3
108年03月,廣東順德,貨櫃輪,基隆港,37
108年03月,廣東汕頭,貨櫃輪,基隆港,1898
108年03月,廣東深圳,貨櫃輪,基隆港,22
108年03月,江蘇太倉,貨櫃輪,基隆港,9918
108年03月,山東青島,貨櫃輪,基隆港,20311
108年03月,天津,貨櫃輪,基隆港,312
108年03月,天津新港,貨櫃輪,基隆港,6053
108年03月,江蘇泰州,貨櫃輪,基隆港,34
108年03月,山東威海,貨櫃輪,基隆港,4
108年03月,安徽蕪湖,貨櫃輪,基隆港,430
108年03月,浙江溫州,貨櫃輪,基隆港,2233
108年03月,湖北武漢,貨櫃輪,基隆港,296
108年03月,廣西梧州,貨櫃輪,基隆港,18
108年03月,廣東新豐,貨櫃輪,基隆港,1
108年03月,天津新港,貨櫃輪,基隆港,4805
108年03月,廣東小欖,貨櫃輪,基隆港,13
108年03月,廣東新會,貨櫃輪,基隆港,90
108年03月,廣東西樵,貨櫃輪,基隆港,1
108年03月,福建廈門,貨櫃輪,基隆港,15564
108年03月,河北宜昌,貨櫃輪,基隆港,68
108年03月,山東煙臺,貨櫃輪,基隆港,53
108年03月,海南洋浦,貨櫃輪,基隆港,595
108年03月,廣東北滘,貨櫃輪,基隆港,194
108年03月,廣東鹽田,貨櫃輪,基隆港,60
108年03月,湖南岳陽,貨櫃輪,基隆港,53
108年03月,江蘇楊州,貨櫃輪,基隆港,203
108年03月,浙江乍浦,貨櫃輪,基隆港,1387
108年03月,廣東湛江,貨櫃輪,基隆港,1253
108年03月,江蘇鎮江,貨櫃輪,基隆港,721
108年03月,江蘇張家港,貨櫃輪,基隆港,160
108年03月,廣東肇慶,貨櫃輪,基隆港,259
108年03月,廣東中山,貨櫃輪,基隆港,187
108年03月,廣東珠海,貨櫃輪,基隆港,1041
108年03月,福建城澳,礦砂輪,基隆港,16899
108年03月,福建漳州,散裝輪,基隆港,76815
108年03月,上海寶山碼頭,乾貨輪,基隆港,2
108年03月,浙江寧波,乾貨輪,基隆港,2
108年03月,廣東南沙,乾貨輪,基隆港,1
108年03月,上海,乾貨輪,基隆港,13091
108年03月,廣東三山,乾貨輪,基隆港,250
108年03月,福建石獅,乾貨輪,基隆港,0
108年03月,山東青島,乾貨輪,基隆港,2
108年03月,天津新港,乾貨輪,基隆港,10
108年03月,福建廈門,乾貨輪,基隆港,3731
108年03月,河北宜昌,乾貨輪,基隆港,21
108年03月,江蘇鎮江,乾貨輪,基隆港,14
108年03月,江蘇張家港,乾貨輪,基隆港,9
108年04月,浙江寧波,客貨輪,基隆港,29
108年04月,浙江溫州,客貨輪,基隆港,17
108年04月,福建廈門,客貨輪,基隆港,871
108年04月,安徽安慶,貨櫃輪,基隆港,3
108年04月,福建北茭,貨櫃輪,基隆港,17
108年04月,廣東廣州,貨櫃輪,基隆港,1
108年04月,重慶,貨櫃輪,基隆港,280
108年04月,廣東東莞,貨櫃輪,基隆港,20
108年04月,遼寧大連,貨櫃輪,基隆港,4024
108年04月,黑龍江東寧,貨櫃輪,基隆港,0
108年04月,廣西防城,貨櫃輪,基隆港,78
108年04月,福建福州,貨櫃輪,基隆港,496
108年04月,廣東佛山,貨櫃輪,基隆港,97
108年04月,廣東高要,貨櫃輪,基隆港,49
108年04月,廣東高明,貨櫃輪,基隆港,24
108年04月,廣東,貨櫃輪,基隆港,4
108年04月,廣西貴港,貨櫃輪,基隆港,51
108年04月,海南海口,貨櫃輪,基隆港,56
108年04月,廣東花都,貨櫃輪,基隆港,91
108年04月,浙江杭州,貨櫃輪,基隆港,9
108年04月,廣東虎門,貨櫃輪,基隆港,654
108年04月,廣東黃埔,貨櫃輪,基隆港,3557
108年04月,廣東惠州,貨櫃輪,基隆港,5
108年04月,福建江陰,貨櫃輪,基隆港,542
108年04月,湖北荊州,貨櫃輪,基隆港,385
108年04月,江蘇江陰,貨櫃輪,基隆港,10
108年04月,江西九江,貨櫃輪,基隆港,323
108年04月,廣東九江,貨櫃輪,基隆港,4
108年04月,廣東江門,貨櫃輪,基隆港,480
108年04月,廣東窖心,貨櫃輪,基隆港,119
108年04月,江西南昌,貨櫃輪,基隆港,148
108年04月,廣東蓮花山,貨櫃輪,基隆港,217
108年04月,廣東六都,貨櫃輪,基隆港,15
108年04月,廣東勒流,貨櫃輪,基隆港,103
108年04月,江蘇連雲港,貨櫃輪,基隆港,7282
108年04月,廣東南海,貨櫃輪,基隆港,56
108年04月,浙江寧波,貨櫃輪,基隆港,11079
108年04月,江蘇南京,貨櫃輪,基隆港,365
108年04月,廣東南沙,貨櫃輪,基隆港,1148
108年04月,江蘇南通,貨櫃輪,基隆港,64
108年04月,廣東清溪,貨櫃輪,基隆港,5149
108年04月,廣西欽州,貨櫃輪,基隆港,987
108年04月,廣東容奇,貨櫃輪,基隆港,176
108年04月,甘肅－－,貨櫃輪,基隆港,54
108年04月,廣東三埠,貨櫃輪,基隆港,153
108年04月,上海,貨櫃輪,基隆港,48884
108年04月,山東石島,貨櫃輪,基隆港,52
108年04月,廣東三山,貨櫃輪,基隆港,238
108年04月,廣東蛇口,貨櫃輪,基隆港,4146
108年04月,廣東沙田,貨櫃輪,基隆港,5
108年04月,廣東三水,貨櫃輪,基隆港,151
108年04月,廣東三榕,貨櫃輪,基隆港,12
108年04月,廣東順德,貨櫃輪,基隆港,19
108年04月,廣東汕頭,貨櫃輪,基隆港,968
108年04月,廣東深圳,貨櫃輪,基隆港,10
108年04月,江蘇太倉,貨櫃輪,基隆港,7830
108年04月,山東青島,貨櫃輪,基隆港,16007
108年04月,安徽銅陵,貨櫃輪,基隆港,1198
108年04月,天津,貨櫃輪,基隆港,133
108年04月,天津新港,貨櫃輪,基隆港,4896
108年04月,江蘇泰州,貨櫃輪,基隆港,19
108年04月,安徽蕪湖,貨櫃輪,基隆港,159
108年04月,浙江溫州,貨櫃輪,基隆港,2453
108年04月,湖北武漢,貨櫃輪,基隆港,677
108年04月,廣西梧州,貨櫃輪,基隆港,109
108年04月,天津新港,貨櫃輪,基隆港,6732
108年04月,廣東小欖,貨櫃輪,基隆港,3
108年04月,廣東西樵,貨櫃輪,基隆港,30
108年04月,福建廈門,貨櫃輪,基隆港,14219
108年04月,湖南－－,貨櫃輪,基隆港,1
108年04月,河北宜昌,貨櫃輪,基隆港,108
108年04月,山東煙臺,貨櫃輪,基隆港,216
108年04月,海南洋浦,貨櫃輪,基隆港,341
108年04月,廣東北滘,貨櫃輪,基隆港,442
108年04月,廣東鹽田,貨櫃輪,基隆港,170
108年04月,湖南岳陽,貨櫃輪,基隆港,45
108年04月,浙江乍浦,貨櫃輪,基隆港,480
108年04月,廣東湛江,貨櫃輪,基隆港,844
108年04月,江蘇鎮江,貨櫃輪,基隆港,639
108年04月,江蘇張家港,貨櫃輪,基隆港,214
108年04月,廣東肇慶,貨櫃輪,基隆港,68
108年04月,廣東中山,貨櫃輪,基隆港,77
108年04月,廣東珠海,貨櫃輪,基隆港,830
108年04月,福建城澳,礦砂輪,基隆港,16757
108年04月,天津新港,散裝輪,基隆港,3963
108年04月,福建漳州,散裝輪,基隆港,25224
108年04月,安徽安慶,乾貨輪,基隆港,16
108年04月,廣西防城,乾貨輪,基隆港,6158
108年04月,安徽合肥,乾貨輪,基隆港,69
108年04月,浙江寧波,乾貨輪,基隆港,5
108年04月,江蘇南京,乾貨輪,基隆港,3
108年04月,江蘇南通,乾貨輪,基隆港,26
108年04月,吉林三合,乾貨輪,基隆港,1
108年04月,上海,乾貨輪,基隆港,15049
108年04月,廣東三山,乾貨輪,基隆港,54
108年04月,山東青島,乾貨輪,基隆港,1
108年04月,上海外高橋,乾貨輪,基隆港,2
108年04月,湖北武漢,乾貨輪,基隆港,96
108年04月,福建廈門,乾貨輪,基隆港,4125
108年04月,江蘇張家港,乾貨輪,基隆港,9
108年05月,浙江溫州,客貨輪,基隆港,16
108年05月,福建廈門,客貨輪,基隆港,210
108年05月,上海寶山碼頭,貨櫃輪,基隆港,1
108年05月,廣西北海,貨櫃輪,基隆港,4
108年05月,福建北茭,貨櫃輪,基隆港,18
108年05月,廣東廣州,貨櫃輪,基隆港,22
108年05月,江蘇常熟,貨櫃輪,基隆港,14
108年05月,重慶,貨櫃輪,基隆港,50
108年05月,廣東長沙,貨櫃輪,基隆港,37
108年05月,廣東赤灣,貨櫃輪,基隆港,214
108年05月,廣東東莞,貨櫃輪,基隆港,41
108年05月,遼寧大連,貨櫃輪,基隆港,3583
108年05月,福建福州,貨櫃輪,基隆港,702
108年05月,廣東佛山,貨櫃輪,基隆港,63
108年05月,廣東高要,貨櫃輪,基隆港,45
108年05月,廣東高明,貨櫃輪,基隆港,360
108年05月,廣東,貨櫃輪,基隆港,4
108年05月,廣西貴港,貨櫃輪,基隆港,54
108年05月,海南海口,貨櫃輪,基隆港,105
108年05月,廣東花都,貨櫃輪,基隆港,547
108年05月,安徽合肥,貨櫃輪,基隆港,0
108年05月,廣東虎門,貨櫃輪,基隆港,864
108年05月,湖北黃石,貨櫃輪,基隆港,21
108年05月,廣東黃埔,貨櫃輪,基隆港,4236
108年05月,廣東黃埔新港,貨櫃輪,基隆港,1
108年05月,福建江陰,貨櫃輪,基隆港,296
108年05月,湖北荊州,貨櫃輪,基隆港,358
108年05月,江蘇江陰,貨櫃輪,基隆港,3
108年05月,江西九江,貨櫃輪,基隆港,567
108年05月,廣東江門,貨櫃輪,基隆港,281
108年05月,廣東窖心,貨櫃輪,基隆港,111
108年05月,江西南昌,貨櫃輪,基隆港,48
108年05月,廣東蓮花山,貨櫃輪,基隆港,167
108年05月,廣東勒流,貨櫃輪,基隆港,227
108年05月,江蘇連雲港,貨櫃輪,基隆港,7080
108年05月,福建馬尾,貨櫃輪,基隆港,5
108年05月,廣東馬坊,貨櫃輪,基隆港,26
108年05月,廣東南海,貨櫃輪,基隆港,64
108年05月,浙江寧波,貨櫃輪,基隆港,11981
108年05月,廣東南港,貨櫃輪,基隆港,3
108年05月,江蘇南京,貨櫃輪,基隆港,1088
108年05月,廣東南沙,貨櫃輪,基隆港,1057
108年05月,江蘇南通,貨櫃輪,基隆港,86
108年05月,廣東清溪,貨櫃輪,基隆港,7511
108年05月,廣西欽州,貨櫃輪,基隆港,1047
108年05月,廣東容奇,貨櫃輪,基隆港,289
108年05月,吉林三合,貨櫃輪,基隆港,0
108年05月,甘肅－－,貨櫃輪,基隆港,51
108年05月,廣東三埠,貨櫃輪,基隆港,2
108年05月,上海,貨櫃輪,基隆港,48521
108年05月,山東石島,貨櫃輪,基隆港,52
108年05月,廣東三山,貨櫃輪,基隆港,812
108年05月,廣東蛇口,貨櫃輪,基隆港,6318
108年05月,廣東石龍,貨櫃輪,基隆港,4
108年05月,湖北沙市,貨櫃輪,基隆港,3
108年05月,廣東沙田,貨櫃輪,基隆港,4
108年05月,廣東三水,貨櫃輪,基隆港,91
108年05月,廣西水口,貨櫃輪,基隆港,7
108年05月,廣東南海三山,貨櫃輪,基隆港,0
108年05月,廣東順德,貨櫃輪,基隆港,236
108年05月,廣東汕頭,貨櫃輪,基隆港,2509
108年05月,廣東深圳,貨櫃輪,基隆港,34
108年05月,江蘇太倉,貨櫃輪,基隆港,8680
108年05月,山東青島,貨櫃輪,基隆港,14021
108年05月,天津,貨櫃輪,基隆港,199
108年05月,天津新港,貨櫃輪,基隆港,4451
108年05月,安徽蕪湖,貨櫃輪,基隆港,47
108年05月,浙江溫州,貨櫃輪,基隆港,1768
108年05月,湖北武漢,貨櫃輪,基隆港,371
108年05月,廣西梧州,貨櫃輪,基隆港,20
108年05月,天津新港,貨櫃輪,基隆港,5923
108年05月,廣東新會,貨櫃輪,基隆港,40
108年05月,福建廈門,貨櫃輪,基隆港,10717
108年05月,河北宜昌,貨櫃輪,基隆港,128
108年05月,山東煙臺,貨櫃輪,基隆港,538
108年05月,海南洋浦,貨櫃輪,基隆港,647
108年05月,廣東北滘,貨櫃輪,基隆港,439
108年05月,廣東鹽田,貨櫃輪,基隆港,195
108年05月,湖南岳陽,貨櫃輪,基隆港,58
108年05月,江蘇楊州,貨櫃輪,基隆港,455
108年05月,浙江乍浦,貨櫃輪,基隆港,74
108年05月,廣東湛江,貨櫃輪,基隆港,486
108年05月,江蘇鎮江,貨櫃輪,基隆港,958
108年05月,河南駐馬店,貨櫃輪,基隆港,0
108年05月,江蘇張家港,貨櫃輪,基隆港,181
108年05月,廣東肇慶,貨櫃輪,基隆港,298
108年05月,廣東中山,貨櫃輪,基隆港,201
108年05月,廣東珠海,貨櫃輪,基隆港,726
108年05月,福建城澳,礦砂輪,基隆港,15615
108年05月,福建漳州,散裝輪,基隆港,49923
108年05月,安徽安慶,乾貨輪,基隆港,6
108年05月,上海寶山碼頭,乾貨輪,基隆港,1
108年05月,重慶,乾貨輪,基隆港,60
108年05月,江蘇南通,乾貨輪,基隆港,12
108年05月,吉林三合,乾貨輪,基隆港,3
108年05月,上海,乾貨輪,基隆港,15386
108年05月,廣東三山,乾貨輪,基隆港,194
108年05月,廣東沙田,乾貨輪,基隆港,56
108年05月,山東青島,乾貨輪,基隆港,1
108年05月,湖北武漢,乾貨輪,基隆港,144
108年05月,福建廈門,乾貨輪,基隆港,1836
108年06月,浙江寧波,客貨輪,基隆港,41
108年06月,福建廈門,客貨輪,基隆港,1145
108年06月,安徽安慶,貨櫃輪,基隆港,25
108年06月,廣西北海,貨櫃輪,基隆港,9
108年06月,福建北茭,貨櫃輪,基隆港,22
108年06月,廣東廣州,貨櫃輪,基隆港,4
108年06月,福建昌樂,貨櫃輪,基隆港,2
108年06月,重慶,貨櫃輪,基隆港,19
108年06月,廣東長沙,貨櫃輪,基隆港,49
108年06月,廣東赤灣,貨櫃輪,基隆港,574
108年06月,廣東東莞,貨櫃輪,基隆港,40
108年06月,遼寧大連,貨櫃輪,基隆港,3989
108年06月,廣西防城,貨櫃輪,基隆港,74
108年06月,福建福州,貨櫃輪,基隆港,631
108年06月,廣東佛山,貨櫃輪,基隆港,34
108年06月,廣東高要,貨櫃輪,基隆港,26
108年06月,廣東高明,貨櫃輪,基隆港,360
108年06月,廣東,貨櫃輪,基隆港,7
108年06月,廣西貴港,貨櫃輪,基隆港,25
108年06月,海南海口,貨櫃輪,基隆港,221
108年06月,廣東花都,貨櫃輪,基隆港,29
108年06月,廣東虎門,貨櫃輪,基隆港,752
108年06月,廣東黃埔,貨櫃輪,基隆港,3332
108年06月,福建江陰,貨櫃輪,基隆港,510
108年06月,湖北荊州,貨櫃輪,基隆港,477
108年06月,江西九江,貨櫃輪,基隆港,456
108年06月,廣東九江,貨櫃輪,基隆港,24
108年06月,廣東江門,貨櫃輪,基隆港,376
108年06月,廣東窖心,貨櫃輪,基隆港,123
108年06月,廣東蓮花山,貨櫃輪,基隆港,153
108年06月,廣東勒流,貨櫃輪,基隆港,84
108年06月,江蘇連雲港,貨櫃輪,基隆港,6817
108年06月,福建馬尾,貨櫃輪,基隆港,10
108年06月,廣東馬坊,貨櫃輪,基隆港,9
108年06月,廣東南海,貨櫃輪,基隆港,34
108年06月,浙江寧波,貨櫃輪,基隆港,9487
108年06月,廣東南港,貨櫃輪,基隆港,3
108年06月,江蘇南京,貨櫃輪,基隆港,760
108年06月,廣東南沙,貨櫃輪,基隆港,1081
108年06月,江蘇南通,貨櫃輪,基隆港,184
108年06月,廣東清溪,貨櫃輪,基隆港,8588
108年06月,廣西欽州,貨櫃輪,基隆港,1271
108年06月,廣東容奇,貨櫃輪,基隆港,264
108年06月,甘肅－－,貨櫃輪,基隆港,19
108年06月,上海,貨櫃輪,基隆港,48444
